,Direction,time,Rate
12188,Write,2023-6-29-09:57:24,2055.4
12189,Read,2023-6-29-09:57:24,2055.9
12190,Write,2023-6-29-09:57:24,2056.9
12191,Read,2023-6-29-09:57:25,2055.6
12192,Write,2023-6-29-09:57:25,2056.2
12193,Read,2023-6-29-09:57:25,2056.3
12194,Write,2023-6-29-09:57:25,2055.5
12195,Read,2023-6-29-09:57:26,2055.7
12196,Write,2023-6-29-09:57:26,2055.9
12197,Read,2023-6-29-09:57:26,2055.8
12198,Write,2023-6-29-09:57:26,2056.0
12199,Read,2023-6-29-09:57:27,2056.0
12200,Write,2023-6-29-09:57:27,2055.7
12201,Read,2023-6-29-09:57:27,2055.9
12202,Write,2023-6-29-09:57:27,2056.5
12203,Read,2023-6-29-09:57:28,2056.4
12204,Write,2023-6-29-09:57:28,2055.8
12205,Read,2023-6-29-09:57:28,2055.6
12206,Write,2023-6-29-09:57:28,2055.2
12207,Read,2023-6-29-09:57:29,2055.5
12208,Write,2023-6-29-09:57:29,2055.5
12209,Read,2023-6-29-09:57:29,2056.5
12210,Write,2023-6-29-09:57:29,2056.3
12211,Read,2023-6-29-09:57:30,2055.8
12212,Write,2023-6-29-09:57:30,2056.5
12213,Read,2023-6-29-09:57:30,2055.7
12214,Write,2023-6-29-09:57:30,2056.0
12215,Read,2023-6-29-09:57:31,2055.9
12216,Write,2023-6-29-09:57:31,2055.5
12217,Read,2023-6-29-09:57:31,2056.1
12218,Write,2023-6-29-09:57:31,2055.7
12219,Read,2023-6-29-09:57:32,2055.9
12220,Write,2023-6-29-09:57:32,2056.6
12221,Read,2023-6-29-09:57:32,2055.8
12222,Write,2023-6-29-09:57:32,2055.8
12223,Read,2023-6-29-09:57:33,2055.5
12224,Write,2023-6-29-09:57:33,2055.2
12225,Read,2023-6-29-09:57:33,2056.4
12226,Write,2023-6-29-09:57:33,2056.2
12227,Read,2023-6-29-09:57:34,2055.2
12228,Write,2023-6-29-09:57:34,2055.2
12229,Read,2023-6-29-09:57:34,2055.9
12230,Write,2023-6-29-09:57:34,2055.9
12231,Read,2023-6-29-09:57:35,2056.4
12232,Write,2023-6-29-09:57:35,2056.1
12233,Read,2023-6-29-09:57:35,2055.9
12234,Write,2023-6-29-09:57:35,2055.7
12235,Read,2023-6-29-09:57:36,2055.9
12236,Write,2023-6-29-09:57:36,2055.7
12237,Read,2023-6-29-09:57:36,2055.4
12238,Write,2023-6-29-09:57:36,2055.4
12239,Read,2023-6-29-09:57:36,2055.5
12240,Write,2023-6-29-09:57:37,2056.5
12241,Read,2023-6-29-09:57:37,2056.4
12242,Write,2023-6-29-09:57:37,2054.5
12243,Read,2023-6-29-09:57:37,2055.9
12244,Write,2023-6-29-09:57:38,2056.8
12245,Read,2023-6-29-09:57:38,2055.6
12246,Write,2023-6-29-09:57:38,2056.2
12247,Read,2023-6-29-09:57:38,2055.9
12248,Write,2023-6-29-09:57:39,2055.8
12249,Read,2023-6-29-09:57:39,2055.9
12250,Write,2023-6-29-09:57:39,2055.5
12251,Read,2023-6-29-09:57:39,2056.1
12252,Write,2023-6-29-09:57:40,2055.7
12253,Read,2023-6-29-09:57:40,2056.0
12254,Write,2023-6-29-09:57:40,2055.6
12255,Read,2023-6-29-09:57:40,2056.1
12256,Write,2023-6-29-09:57:41,2055.9
12257,Read,2023-6-29-09:57:41,2055.2
12258,Write,2023-6-29-09:57:41,2056.3
12259,Read,2023-6-29-09:57:41,2056.3
12260,Write,2023-6-29-09:57:42,2055.9
12261,Read,2023-6-29-09:57:42,2056.4
12262,Write,2023-6-29-09:57:42,2056.2
12263,Read,2023-6-29-09:57:42,2054.9
12264,Write,2023-6-29-09:57:43,2055.7
12265,Read,2023-6-29-09:57:43,2056.6
12266,Write,2023-6-29-09:57:43,2055.6
12267,Read,2023-6-29-09:57:43,2056.1
12268,Write,2023-6-29-09:57:44,2056.5
12269,Read,2023-6-29-09:57:44,2056.0
12270,Write,2023-6-29-09:57:44,2055.6
12271,Read,2023-6-29-09:57:44,2055.9
12272,Write,2023-6-29-09:57:45,2056.0
12273,Read,2023-6-29-09:57:45,2056.6
12274,Write,2023-6-29-09:57:45,2056.2
12275,Read,2023-6-29-09:57:45,2055.1
12276,Write,2023-6-29-09:57:46,2055.7
12277,Read,2023-6-29-09:57:46,2056.1
12278,Write,2023-6-29-09:57:46,2056.1
12279,Read,2023-6-29-09:57:46,2056.7
12280,Write,2023-6-29-09:57:47,2055.7
12281,Read,2023-6-29-09:57:47,2056.0
12282,Write,2023-6-29-09:57:47,2056.4
12283,Read,2023-6-29-09:57:47,2056.0
12284,Write,2023-6-29-09:57:48,2056.3
12285,Read,2023-6-29-09:57:48,2055.7
12286,Write,2023-6-29-09:57:48,2056.0
12287,Read,2023-6-29-09:57:48,2055.7
12288,Write,2023-6-29-09:57:49,2055.9
12289,Read,2023-6-29-09:57:49,2056.3
12290,Write,2023-6-29-09:57:49,2055.9
12291,Read,2023-6-29-09:57:49,2056.8
12292,Write,2023-6-29-09:57:50,2056.8
12293,Read,2023-6-29-09:57:50,2054.6
12294,Write,2023-6-29-09:57:50,2055.7
12295,Read,2023-6-29-09:57:50,2057.3
12296,Write,2023-6-29-09:57:51,2055.4
12297,Read,2023-6-29-09:57:51,2055.8
12298,Write,2023-6-29-09:57:51,2056.2
12299,Read,2023-6-29-09:57:51,2055.5
12300,Write,2023-6-29-09:57:52,2055.7
12301,Read,2023-6-29-09:57:52,2056.3
12302,Write,2023-6-29-09:57:52,2056.3
12303,Read,2023-6-29-09:57:52,2056.0
12304,Write,2023-6-29-09:57:53,2055.3
12305,Read,2023-6-29-09:57:53,2055.1
12306,Write,2023-6-29-09:57:53,2056.2
12307,Read,2023-6-29-09:57:53,2056.2
12308,Write,2023-6-29-09:57:54,2055.6
12309,Read,2023-6-29-09:57:54,2056.1
12310,Write,2023-6-29-09:57:54,2056.4
12311,Read,2023-6-29-09:57:54,2056.4
12312,Write,2023-6-29-09:57:55,2056.2
12313,Read,2023-6-29-09:57:55,2056.2
12314,Write,2023-6-29-09:57:55,2056.0
12315,Read,2023-6-29-09:57:55,2055.5
12316,Write,2023-6-29-09:57:56,2056.2
12317,Read,2023-6-29-09:57:56,2055.7
12318,Write,2023-6-29-09:57:56,2055.5
12319,Read,2023-6-29-09:57:56,2056.2
12320,Write,2023-6-29-09:57:57,2055.8
12321,Read,2023-6-29-09:57:57,2056.5
12322,Write,2023-6-29-09:57:57,2056.6
12323,Read,2023-6-29-09:57:57,2055.7
12324,Write,2023-6-29-09:57:58,2055.8
12325,Read,2023-6-29-09:57:58,2056.1
12326,Write,2023-6-29-09:57:58,2055.4
12327,Read,2023-6-29-09:57:58,2055.6
12328,Write,2023-6-29-09:57:59,2056.6
12329,Read,2023-6-29-09:57:59,2056.0
12330,Write,2023-6-29-09:57:59,2055.9
12331,Read,2023-6-29-09:57:59,2055.8
12332,Write,2023-6-29-09:58:00,2055.3
12333,Read,2023-6-29-09:58:00,2056.3
12334,Write,2023-6-29-09:58:00,2056.1
12335,Read,2023-6-29-09:58:00,2055.3
12336,Write,2023-6-29-09:58:01,2055.2
12337,Read,2023-6-29-09:58:01,2056.1
12338,Write,2023-6-29-09:58:01,2056.2
12339,Read,2023-6-29-09:58:01,2056.2
12340,Write,2023-6-29-09:58:02,2056.5
12341,Read,2023-6-29-09:58:02,2055.4
12342,Write,2023-6-29-09:58:02,2055.8
12343,Read,2023-6-29-09:58:02,2055.9
12344,Write,2023-6-29-09:58:03,2055.9
12345,Read,2023-6-29-09:58:03,2055.3
12346,Write,2023-6-29-09:58:03,2056.0
12347,Read,2023-6-29-09:58:03,2056.7
12348,Write,2023-6-29-09:58:04,2055.5
12349,Read,2023-6-29-09:58:04,2056.3
12350,Write,2023-6-29-09:58:04,2055.1
12351,Read,2023-6-29-09:58:04,2055.7
12352,Write,2023-6-29-09:58:05,2056.1
12353,Read,2023-6-29-09:58:05,2055.8
12354,Write,2023-6-29-09:58:05,2055.6
12355,Read,2023-6-29-09:58:05,2055.7
12356,Write,2023-6-29-09:58:06,2055.6
12357,Read,2023-6-29-09:58:06,2055.7
12358,Write,2023-6-29-09:58:06,2056.6
12359,Read,2023-6-29-09:58:06,2056.3
12360,Write,2023-6-29-09:58:07,2055.8
12361,Read,2023-6-29-09:58:07,2056.1
12362,Write,2023-6-29-09:58:07,2055.9
12363,Read,2023-6-29-09:58:07,2055.9
12364,Write,2023-6-29-09:58:08,2055.6
12365,Read,2023-6-29-09:58:08,2055.7
12366,Write,2023-6-29-09:58:08,2055.8
12367,Read,2023-6-29-09:58:08,2055.4
12368,Write,2023-6-29-09:58:09,2055.8
12369,Read,2023-6-29-09:58:09,2055.8
12370,Write,2023-6-29-09:58:09,2055.5
12371,Read,2023-6-29-09:58:09,2055.7
12372,Write,2023-6-29-09:58:10,2055.8
12373,Read,2023-6-29-09:58:10,2056.3
12374,Write,2023-6-29-09:58:10,2056.1
12375,Read,2023-6-29-09:58:10,2056.1
12376,Write,2023-6-29-09:58:11,2055.5
12377,Read,2023-6-29-09:58:11,2055.4
12378,Write,2023-6-29-09:58:11,2056.1
12379,Read,2023-6-29-09:58:11,2056.5
12380,Write,2023-6-29-09:58:12,2055.6
12381,Read,2023-6-29-09:58:12,2055.2
12382,Write,2023-6-29-09:58:12,2056.0
12383,Read,2023-6-29-09:58:12,2056.3
12384,Write,2023-6-29-09:58:13,2056.3
12385,Read,2023-6-29-09:58:13,2055.5
12386,Write,2023-6-29-09:58:13,2055.6
12387,Read,2023-6-29-09:58:13,2055.4
12388,Write,2023-6-29-09:58:14,2056.0
12389,Read,2023-6-29-09:58:14,2055.5
12390,Write,2023-6-29-09:58:14,2055.4
12391,Read,2023-6-29-09:58:14,2055.9
12392,Write,2023-6-29-09:58:15,2055.4
12393,Read,2023-6-29-09:58:15,2056.0
12394,Write,2023-6-29-09:58:15,2056.4
12395,Read,2023-6-29-09:58:15,2055.5
12396,Write,2023-6-29-09:58:16,2055.3
12397,Read,2023-6-29-09:58:16,2056.2
12398,Write,2023-6-29-09:58:16,2055.7
12399,Read,2023-6-29-09:58:16,2055.7
12400,Write,2023-6-29-09:58:17,2056.3
12401,Read,2023-6-29-09:58:17,2055.7
12402,Write,2023-6-29-09:58:17,2055.8
12403,Read,2023-6-29-09:58:17,2055.8
12404,Write,2023-6-29-09:58:18,2055.5
12405,Read,2023-6-29-09:58:18,2056.4
12406,Write,2023-6-29-09:58:18,2055.6
12407,Read,2023-6-29-09:58:18,2055.3
12408,Write,2023-6-29-09:58:19,2055.7
12409,Read,2023-6-29-09:58:19,2052.1
12410,Write,2023-6-29-09:58:19,2056.2
12411,Read,2023-6-29-09:58:19,2059.8
12412,Write,2023-6-29-09:58:20,2055.2
12413,Read,2023-6-29-09:58:20,2056.0
12414,Write,2023-6-29-09:58:20,2056.5
12415,Read,2023-6-29-09:58:20,2055.9
12416,Write,2023-6-29-09:58:21,2055.4
12417,Read,2023-6-29-09:58:21,2055.7
12418,Write,2023-6-29-09:58:21,2055.5
12419,Read,2023-6-29-09:58:21,2055.5
12420,Write,2023-6-29-09:58:22,2056.0
12421,Read,2023-6-29-09:58:22,2056.2
12422,Write,2023-6-29-09:58:22,2056.4
12423,Read,2023-6-29-09:58:22,2055.4
12424,Write,2023-6-29-09:58:23,2055.4
12425,Read,2023-6-29-09:58:23,2056.5
12426,Write,2023-6-29-09:58:23,2054.5
12427,Read,2023-6-29-09:58:23,2055.2
12428,Write,2023-6-29-09:58:24,2056.7
12429,Read,2023-6-29-09:58:24,2055.8
12430,Write,2023-6-29-09:58:24,2055.8
12431,Read,2023-6-29-09:58:24,2055.7
12432,Write,2023-6-29-09:58:25,2056.6
12433,Read,2023-6-29-09:58:25,2056.1
12434,Write,2023-6-29-09:58:25,2055.3
12435,Read,2023-6-29-09:58:25,2055.8
12436,Write,2023-6-29-09:58:26,2056.1
12437,Read,2023-6-29-09:58:26,2056.1
12438,Write,2023-6-29-09:58:26,2055.6
12439,Read,2023-6-29-09:58:26,2055.5
12440,Write,2023-6-29-09:58:27,2055.8
12441,Read,2023-6-29-09:58:27,2055.9
12442,Write,2023-6-29-09:58:27,2055.6
12443,Read,2023-6-29-09:58:27,2056.3
12444,Write,2023-6-29-09:58:28,2056.2
12445,Read,2023-6-29-09:58:28,2055.7
12446,Write,2023-6-29-09:58:28,2055.7
12447,Read,2023-6-29-09:58:28,2055.4
12448,Write,2023-6-29-09:58:29,2055.9
12449,Read,2023-6-29-09:58:29,2056.0
12450,Write,2023-6-29-09:58:29,2055.7
12451,Read,2023-6-29-09:58:29,2056.4
12452,Write,2023-6-29-09:58:29,2056.1
12453,Read,2023-6-29-09:58:30,2055.5
12454,Write,2023-6-29-09:58:30,2055.4
12455,Read,2023-6-29-09:58:30,2056.0
12456,Write,2023-6-29-09:58:30,2056.0
12457,Read,2023-6-29-09:58:31,2055.8
12458,Write,2023-6-29-09:58:31,2056.4
12459,Read,2023-6-29-09:58:31,2055.5
12460,Write,2023-6-29-09:58:31,2055.4
12461,Read,2023-6-29-09:58:32,2056.0
12462,Write,2023-6-29-09:58:32,2055.8
12463,Read,2023-6-29-09:58:32,2055.8
12464,Write,2023-6-29-09:58:32,2055.7
12465,Read,2023-6-29-09:58:33,2056.5
12466,Write,2023-6-29-09:58:33,2056.3
12467,Read,2023-6-29-09:58:33,2055.6
12468,Write,2023-6-29-09:58:33,2055.7
12469,Read,2023-6-29-09:58:34,2055.6
12470,Write,2023-6-29-09:58:34,2055.7
12471,Read,2023-6-29-09:58:34,2056.4
12472,Write,2023-6-29-09:58:34,2056.0
12473,Read,2023-6-29-09:58:35,2055.7
12474,Write,2023-6-29-09:58:35,2055.8
12475,Read,2023-6-29-09:58:35,2055.6
12476,Write,2023-6-29-09:58:35,2055.8
12477,Read,2023-6-29-09:58:36,2056.5
12478,Write,2023-6-29-09:58:36,2055.9
12479,Read,2023-6-29-09:58:36,2055.1
12480,Write,2023-6-29-09:58:36,2055.5
12481,Read,2023-6-29-09:58:37,2056.1
12482,Write,2023-6-29-09:58:37,2055.9
12483,Read,2023-6-29-09:58:37,2056.0
12484,Write,2023-6-29-09:58:37,2055.9
12485,Read,2023-6-29-09:58:38,2055.4
12486,Write,2023-6-29-09:58:38,2055.8
12487,Read,2023-6-29-09:58:38,2056.2
12488,Write,2023-6-29-09:58:38,2056.2
12489,Read,2023-6-29-09:58:39,2056.2
12490,Write,2023-6-29-09:58:39,2055.2
12491,Read,2023-6-29-09:58:39,2055.0
12492,Write,2023-6-29-09:58:39,2055.7
12493,Read,2023-6-29-09:58:40,2055.9
12494,Write,2023-6-29-09:58:40,2056.4
12495,Read,2023-6-29-09:58:40,2056.1
12496,Write,2023-6-29-09:58:40,2055.4
12497,Read,2023-6-29-09:58:41,2055.3
12498,Write,2023-6-29-09:58:41,2056.3
12499,Read,2023-6-29-09:58:41,2055.9
12500,Write,2023-6-29-09:58:41,2055.0
12501,Read,2023-6-29-09:58:42,2056.1
12502,Write,2023-6-29-09:58:42,2056.0
12503,Read,2023-6-29-09:58:42,2055.5
12504,Write,2023-6-29-09:58:42,2056.2
12505,Read,2023-6-29-09:58:43,2056.0
12506,Write,2023-6-29-09:58:43,2055.5
12507,Read,2023-6-29-09:58:43,2056.2
12508,Write,2023-6-29-09:58:43,2056.1
12509,Read,2023-6-29-09:58:44,2055.1
12510,Write,2023-6-29-09:58:44,2055.6
12511,Read,2023-6-29-09:58:44,2055.8
12512,Write,2023-6-29-09:58:44,2055.7
12513,Read,2023-6-29-09:58:45,2056.8
12514,Write,2023-6-29-09:58:45,2055.9
12515,Read,2023-6-29-09:58:45,2055.9
12516,Write,2023-6-29-09:58:45,2055.8
12517,Read,2023-6-29-09:58:46,2056.0
12518,Write,2023-6-29-09:58:46,2056.5
12519,Read,2023-6-29-09:58:46,2055.8
12520,Write,2023-6-29-09:58:46,2055.6
12521,Read,2023-6-29-09:58:47,2055.7
12522,Write,2023-6-29-09:58:47,2056.3
12523,Read,2023-6-29-09:58:47,2055.6
12524,Write,2023-6-29-09:58:47,2055.3
12525,Read,2023-6-29-09:58:48,2056.2
12526,Write,2023-6-29-09:58:48,2054.5
12527,Read,2023-6-29-09:58:48,2055.7
12528,Write,2023-6-29-09:58:48,2057.0
12529,Read,2023-6-29-09:58:49,2055.4
12530,Write,2023-6-29-09:58:49,2055.8
12531,Read,2023-6-29-09:58:49,2056.2
12532,Write,2023-6-29-09:58:49,2056.4
12533,Read,2023-6-29-09:58:50,2055.6
12534,Write,2023-6-29-09:58:50,2055.7
12535,Read,2023-6-29-09:58:50,2056.7
12536,Write,2023-6-29-09:58:50,2056.2
12537,Read,2023-6-29-09:58:51,2055.7
12538,Write,2023-6-29-09:58:51,2055.5
12539,Read,2023-6-29-09:58:51,2055.3
12540,Write,2023-6-29-09:58:51,2055.9
12541,Read,2023-6-29-09:58:52,2056.0
12542,Write,2023-6-29-09:58:52,2055.9
12543,Read,2023-6-29-09:58:52,2056.1
12544,Write,2023-6-29-09:58:52,2056.2
12545,Read,2023-6-29-09:58:53,2055.7
12546,Write,2023-6-29-09:58:53,2055.6
12547,Read,2023-6-29-09:58:53,2054.5
12548,Write,2023-6-29-09:58:53,2055.8
12549,Read,2023-6-29-09:58:54,2057.1
12550,Write,2023-6-29-09:58:54,2056.0
12551,Read,2023-6-29-09:58:54,2055.7
12552,Write,2023-6-29-09:58:54,2055.8
12553,Read,2023-6-29-09:58:55,2055.9
12554,Write,2023-6-29-09:58:55,2055.0
12555,Read,2023-6-29-09:58:55,2055.7
12556,Write,2023-6-29-09:58:55,2055.9
12557,Read,2023-6-29-09:58:56,2055.6
12558,Write,2023-6-29-09:58:56,2056.1
12559,Read,2023-6-29-09:58:56,2055.6
12560,Write,2023-6-29-09:58:56,2055.4
12561,Read,2023-6-29-09:58:57,2056.0
12562,Write,2023-6-29-09:58:57,2055.5
12563,Read,2023-6-29-09:58:57,2056.0
12564,Write,2023-6-29-09:58:57,2056.3
12565,Read,2023-6-29-09:58:58,2056.4
12566,Write,2023-6-29-09:58:58,2056.3
12567,Read,2023-6-29-09:58:58,2056.0
12568,Write,2023-6-29-09:58:58,2055.4
12569,Read,2023-6-29-09:58:59,2055.0
12570,Write,2023-6-29-09:58:59,2055.9
12571,Read,2023-6-29-09:58:59,2055.8
12572,Write,2023-6-29-09:58:59,2055.3
12573,Read,2023-6-29-09:59:00,2055.8
12574,Write,2023-6-29-09:59:00,2055.6
12575,Read,2023-6-29-09:59:00,2056.1
12576,Write,2023-6-29-09:59:00,2055.8
12577,Read,2023-6-29-09:59:01,2056.0
12578,Write,2023-6-29-09:59:01,2056.3
12579,Read,2023-6-29-09:59:01,2055.7
12580,Write,2023-6-29-09:59:01,2055.8
12581,Read,2023-6-29-09:59:02,2055.6
12582,Write,2023-6-29-09:59:02,2056.3
12583,Read,2023-6-29-09:59:02,2056.0
12584,Write,2023-6-29-09:59:02,2055.8
12585,Read,2023-6-29-09:59:03,2055.8
12586,Write,2023-6-29-09:59:03,2055.6
12587,Read,2023-6-29-09:59:03,2055.9
12588,Write,2023-6-29-09:59:03,2056.0
12589,Read,2023-6-29-09:59:04,2056.2
12590,Write,2023-6-29-09:59:04,2055.4
12591,Read,2023-6-29-09:59:04,2055.6
12592,Write,2023-6-29-09:59:04,2056.0
12593,Read,2023-6-29-09:59:05,2055.5
12594,Write,2023-6-29-09:59:05,2056.0
12595,Read,2023-6-29-09:59:05,2056.3
12596,Write,2023-6-29-09:59:05,2055.7
12597,Read,2023-6-29-09:59:06,2055.6
12598,Write,2023-6-29-09:59:06,2056.0
12599,Read,2023-6-29-09:59:06,2055.7
12600,Write,2023-6-29-09:59:06,2055.9
12601,Read,2023-6-29-09:59:07,2056.4
12602,Write,2023-6-29-09:59:07,2055.6
12603,Read,2023-6-29-09:59:07,2055.6
12604,Write,2023-6-29-09:59:07,2056.0
12605,Read,2023-6-29-09:59:08,2055.9
12606,Write,2023-6-29-09:59:08,2056.4
12607,Read,2023-6-29-09:59:08,2056.0
12608,Write,2023-6-29-09:59:08,2023.0
12609,Read,2023-6-29-09:59:09,2056.1
12610,Write,2023-6-29-09:59:09,2089.6
12611,Read,2023-6-29-09:59:09,2055.6
12612,Write,2023-6-29-09:59:09,2055.5
12613,Read,2023-6-29-09:59:10,2056.3
12614,Write,2023-6-29-09:59:10,2056.2
12615,Read,2023-6-29-09:59:10,2055.6
12616,Write,2023-6-29-09:59:10,2055.6
12617,Read,2023-6-29-09:59:11,2056.4
12618,Write,2023-6-29-09:59:11,2056.6
12619,Read,2023-6-29-09:59:11,2055.8
12620,Write,2023-6-29-09:59:11,2055.0
12621,Read,2023-6-29-09:59:12,2055.4
12622,Write,2023-6-29-09:59:12,2056.5
12623,Read,2023-6-29-09:59:12,2056.2
12624,Write,2023-6-29-09:59:12,2055.7
12625,Read,2023-6-29-09:59:13,2055.3
12626,Write,2023-6-29-09:59:13,2055.9
12627,Read,2023-6-29-09:59:13,2056.4
12628,Write,2023-6-29-09:59:13,2055.8
12629,Read,2023-6-29-09:59:14,2055.8
12630,Write,2023-6-29-09:59:14,2055.8
12631,Read,2023-6-29-09:59:14,2055.7
12632,Write,2023-6-29-09:59:14,2055.3
12633,Read,2023-6-29-09:59:15,2055.8
12634,Write,2023-6-29-09:59:15,2055.9
12635,Read,2023-6-29-09:59:15,2055.5
12636,Write,2023-6-29-09:59:15,2056.3
12637,Read,2023-6-29-09:59:16,2056.3
12638,Write,2023-6-29-09:59:16,2055.7
12639,Read,2023-6-29-09:59:16,2055.7
12640,Write,2023-6-29-09:59:16,2056.0
12641,Read,2023-6-29-09:59:17,2055.2
12642,Write,2023-6-29-09:59:17,2055.5
12643,Read,2023-6-29-09:59:17,2055.9
12644,Write,2023-6-29-09:59:17,2055.6
12645,Read,2023-6-29-09:59:18,2055.6
12646,Write,2023-6-29-09:59:18,2055.8
12647,Read,2023-6-29-09:59:18,2056.2
12648,Write,2023-6-29-09:59:18,2056.3
12649,Read,2023-6-29-09:59:19,2055.9
12650,Write,2023-6-29-09:59:19,2055.6
12651,Read,2023-6-29-09:59:19,2055.9
12652,Write,2023-6-29-09:59:19,2056.1
12653,Read,2023-6-29-09:59:20,2055.5
12654,Write,2023-6-29-09:59:20,2055.4
12655,Read,2023-6-29-09:59:20,2055.9
12656,Write,2023-6-29-09:59:20,2055.9
12657,Read,2023-6-29-09:59:21,2056.2
12658,Write,2023-6-29-09:59:21,2056.2
12659,Read,2023-6-29-09:59:21,2056.0
12660,Write,2023-6-29-09:59:21,2055.9
12661,Read,2023-6-29-09:59:22,2055.7
12662,Write,2023-6-29-09:59:22,2055.7
12663,Read,2023-6-29-09:59:22,2056.0
12664,Write,2023-6-29-09:59:22,2055.8
12665,Read,2023-6-29-09:59:23,2055.7
12666,Write,2023-6-29-09:59:23,2055.8
12667,Read,2023-6-29-09:59:23,2056.0
12668,Write,2023-6-29-09:59:23,2055.4
12669,Read,2023-6-29-09:59:24,2055.9
12670,Write,2023-6-29-09:59:24,2051.4
12671,Read,2023-6-29-09:59:24,2055.8
12672,Write,2023-6-29-09:59:24,2056.0
12673,Read,2023-6-29-09:59:25,2055.4
12674,Write,2023-6-29-09:59:25,2055.5
12675,Read,2023-6-29-09:59:25,2055.9
12676,Write,2023-6-29-09:59:25,2055.9
12677,Read,2023-6-29-09:59:26,2055.6
12678,Write,2023-6-29-09:59:26,2055.8
12679,Read,2023-6-29-09:59:26,2056.1
12680,Write,2023-6-29-09:59:26,2055.8
12681,Read,2023-6-29-09:59:27,2055.9
12682,Write,2023-6-29-09:59:27,2055.4
12683,Read,2023-6-29-09:59:27,2055.4
12684,Write,2023-6-29-09:59:27,2056.6
12685,Read,2023-6-29-09:59:28,2056.2
12686,Write,2023-6-29-09:59:28,2055.5
12687,Read,2023-6-29-09:59:28,2056.1
12688,Write,2023-6-29-09:59:28,2056.2
12689,Read,2023-6-29-09:59:29,2055.9
12690,Write,2023-6-29-09:59:29,2056.1
12691,Read,2023-6-29-09:59:29,2056.0
12692,Write,2023-6-29-09:59:29,2055.8
12693,Read,2023-6-29-09:59:30,2055.4
12694,Write,2023-6-29-09:59:30,2055.6
12695,Read,2023-6-29-09:59:30,2055.7
12696,Write,2023-6-29-09:59:30,2055.5
12697,Read,2023-6-29-09:59:31,2056.1
12698,Write,2023-6-29-09:59:31,2056.2
12699,Read,2023-6-29-09:59:31,2055.9
12700,Write,2023-6-29-09:59:31,2055.6
12701,Read,2023-6-29-09:59:32,2056.0
12702,Write,2023-6-29-09:59:32,2056.0
12703,Read,2023-6-29-09:59:32,2055.2
12704,Write,2023-6-29-09:59:32,2055.9
12705,Read,2023-6-29-09:59:33,2056.0
12706,Write,2023-6-29-09:59:33,2055.6
12707,Read,2023-6-29-09:59:33,2055.8
12708,Write,2023-6-29-09:59:33,2056.3
12709,Read,2023-6-29-09:59:34,2056.1
12710,Write,2023-6-29-09:59:34,2055.3
12711,Read,2023-6-29-09:59:34,2056.4
12712,Write,2023-6-29-09:59:34,2056.0
12713,Read,2023-6-29-09:59:35,2055.6
12714,Write,2023-6-29-09:59:35,2056.1
12715,Read,2023-6-29-09:59:35,2055.6
12716,Write,2023-6-29-09:59:35,2055.7
12717,Read,2023-6-29-09:59:36,2055.9
12718,Write,2023-6-29-09:59:36,2056.1
12719,Read,2023-6-29-09:59:36,2055.7
12720,Write,2023-6-29-09:59:36,2055.8
12721,Read,2023-6-29-09:59:37,2056.0
12722,Write,2023-6-29-09:59:37,2055.7
12723,Read,2023-6-29-09:59:37,2056.4
12724,Write,2023-6-29-09:59:37,2055.7
12725,Read,2023-6-29-09:59:38,2055.4
12726,Write,2023-6-29-09:59:38,2056.6
12727,Read,2023-6-29-09:59:38,2056.7
12728,Write,2023-6-29-09:59:38,2055.7
12729,Read,2023-6-29-09:59:39,2055.4
12730,Write,2023-6-29-09:59:39,2056.0
12731,Read,2023-6-29-09:59:39,2056.0
12732,Write,2023-6-29-09:59:39,2055.9
12733,Read,2023-6-29-09:59:40,2055.6
12734,Write,2023-6-29-09:59:40,2055.4
12735,Read,2023-6-29-09:59:40,2056.1
12736,Write,2023-6-29-09:59:40,2056.0
12737,Read,2023-6-29-09:59:41,2055.8
12738,Write,2023-6-29-09:59:41,2056.2
12739,Read,2023-6-29-09:59:41,2055.8
12740,Write,2023-6-29-09:59:41,2055.6
12741,Read,2023-6-29-09:59:42,2056.0
12742,Write,2023-6-29-09:59:42,2053.2
12743,Read,2023-6-29-09:59:42,2055.8
12744,Write,2023-6-29-09:59:42,2058.3
12745,Read,2023-6-29-09:59:42,2055.8
12746,Write,2023-6-29-09:59:43,2056.2
12747,Read,2023-6-29-09:59:43,2055.6
12748,Write,2023-6-29-09:59:43,2056.0
12749,Read,2023-6-29-09:59:43,2056.0
12750,Write,2023-6-29-09:59:44,2055.8
12751,Read,2023-6-29-09:59:44,2055.2
12752,Write,2023-6-29-09:59:44,2055.7
12753,Read,2023-6-29-09:59:44,2055.8
12754,Write,2023-6-29-09:59:45,2055.6
12755,Read,2023-6-29-09:59:45,2056.0
12756,Write,2023-6-29-09:59:45,2055.6
12757,Read,2023-6-29-09:59:45,2056.0
12758,Write,2023-6-29-09:59:46,2055.7
12759,Read,2023-6-29-09:59:46,2055.6
12760,Write,2023-6-29-09:59:46,2055.6
12761,Read,2023-6-29-09:59:46,2054.9
12762,Write,2023-6-29-09:59:47,2056.6
12763,Read,2023-6-29-09:59:47,2057.3
12764,Write,2023-6-29-09:59:47,2055.1
12765,Read,2023-6-29-09:59:47,2055.0
12766,Write,2023-6-29-09:59:48,2056.1
12767,Read,2023-6-29-09:59:48,2055.9
12768,Write,2023-6-29-09:59:48,2056.2
12769,Read,2023-6-29-09:59:48,2056.0
